board,job_id,url,title,company,location,country,salary,currency,degree_required,eu_passport_required,contract_length,start_date,apply_email,apply_url,posted_date,description,raw
ajarn,157836,https://www.ajarn.com/recruitment/jobs/157836/kindergarten-teacher-nes-in-lopburi,NES Kindergarten Teacher,,Lopburi,Thailand,"48,000",THB,Bachelor,,,,schooldirector@mail.crestview.ac.th,,1 week ago,"NES Kindergarten Teacher Posted 1 week ago We are looking for a passionate and dedicated Native English Speaker (NES) Kindergarten Teacher to join our team in Lopburi, Thailand Position: Kindergarten Teacher Location: Lopburi, Thailand Salary: 48,000 THB/month Housing Allowance: 1,500 THB/month Qualifications: • Native English Speaker (NES) • Bachelor’s Degree in Education or related field • Teaching license or teaching qualification preferred • Experience teaching Kindergarten or early years students • Passionate, creative, patient, and energetic • Strong classroom management and communication skills • Able to work collaboratively in an international school environment Benefits & Work Environment: • Small class size (maximum of 20 students) • Assistant teacher support in the classroom • Supportive and growing school community • Opportunity to inspire and nurture young learners every day 📩 Interested applicants may send their CV and introduction letter to HR: [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com","NES Kindergarten Teacher Posted 1 week ago We are looking for a passionate and dedicated Native English Speaker (NES) Kindergarten Teacher to join our team in Lopburi, Thailand Position: Kindergarten Teacher Location: Lopburi, Thailand Salary: 48,000 THB/month Housing Allowance: 1,500 THB/month Qualifications: • Native English Speaker (NES) • Bachelor’s Degree in Education or related field • Teaching license or teaching qualification preferred • Experience teaching Kindergarten or early years students • Passionate, creative, patient, and energetic • Strong classroom management and communication skills • Able to work collaboratively in an international school environment Benefits & Work Environment: • Small class size (maximum of 20 students) • Assistant teacher support in the classroom • Supportive and growing school community • Opportunity to inspire and nurture young learners every day 📩 Interested applicants may send their CV and introduction letter to HR: [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157831,https://www.ajarn.com/recruitment/jobs/157831/non-nes-english-teacher-in-nong-khai,Non-NES English Teacher,MediaKids Academy,Nong Khai,Thailand,"37,000 - 40,000",THB,,,,June 2026,hr@mediakidsacademy.com,,1 week ago,"Non-NES English Teacher Posted 1 week ago 📍 Immediate Teaching Opportunity in Nong Khai City, Thailand 🇹🇭 MediaKids Academy is currently seeking enthusiastic and adaptable foreign teachers for an immediate teaching position starting on June 2026 at the Nongkhai English Center in Nong Khai City. This is a unique center-based teaching role supporting two partner schools within the city area. ✨ Why Nong Khai? Nong Khai is a welcoming city along the Mekong River near the Laos border, known for its relaxed lifestyle, affordable living, and strong expat community. Unlike more rural areas, Nong Khai offers convenient city living while still providing an authentic Thai cultural experience. Currently, MediaKids Academy supports over 16 foreign teachers in the Nong Khai area, with many teachers renewing for multiple semesters due to the supportive environment and positive school community. 📚 Position Details • Program: ECDMM Program • Student Level: High School Students • Maximum Teaching Load: 24 classes per week • Team Environment: Work alongside 3 foreign teachers at the learning center and a larger international team in the area 🗓 Schedule Information • Flexible rotating schedule arranged by the Learning Center Director • Students may be grouped from different schools • Classes may include after-school programs and occasional weekend sessions • Rotating days off among teachers • No fixed weekly schedule due to student enrollment arrangements 💰 Employment Package • Salary: 37,000 -","Non-NES English Teacher Posted 1 week ago 📍 Immediate Teaching Opportunity in Nong Khai City, Thailand 🇹🇭 MediaKids Academy is currently seeking enthusiastic and adaptable foreign teachers for an immediate teaching position starting on June 2026 at the Nongkhai English Center in Nong Khai City. This is a unique center-based teaching role supporting two partner schools within the city area. ✨ Why Nong Khai? Nong Khai is a welcoming city along the Mekong River near the Laos border, known for its relaxed lifestyle, affordable living, and strong expat community. Unlike more rural areas, Nong Khai offers convenient city living while still providing an authentic Thai cultural experience. Currently, MediaKids Academy supports over 16 foreign teachers in the Nong Khai area, with many teachers renewing for multiple semesters due to the supportive environment and positive school community. 📚 Position Details • Program: ECDMM Program • Student Level: High School Students • Maximum Teaching Load: 24 classes per week • Team Environment: Work alongside 3 foreign teachers at the learning center and a larger international team in the area 🗓 Schedule Information • Flexible rotating schedule arranged by the Learning Center Director • Students may be grouped from different schools • Classes may include after-school programs and occasional weekend sessions • Rotating days off among teachers • No fixed weekly schedule due to student enrollment arrangements 💰 Employment Package • Salary: 37,000 - 40,000 THB/month • Housing Allowance: 3,000 THB/month • Free Work Permit provided • Non-B visa reimbursement: 3,000 THB • Accident insurance included • Paid Thai public holidays • Full curriculum and teaching materials provided • Dedicated support team to assist with visas, documentation, and classroom needs 🌏 Our teaching team includes educators from: Canada 🇨🇦 | Ireland 🇮🇪 | UK 🇬🇧 | Philippines 🇵🇭 | Turkey 🇹🇷 | USA 🇺🇸 We are looking for teachers who are: ✅ Flexible and adaptable ✅ Comfortable working in a dynamic learning environment ✅ Interested in long-term teaching opportunities in Thailand ✅ Passionate about supporting students in meaningful ways If you are interested in learning more about this opportunity, please send your: 📄 CV/Resume 🎥 Short introduction video 📘 Relevant teaching documents to MediaKids Academy Recruitment Team. "" Nongkhai English Center Application"" via https://mediakidsacademy.com/apply-now/ or This email address is being protected from spambots. You need JavaScript enabled to view it. Join a supportive international teaching community and experience life in one of Thailand’s most unique riverside cities! ✨ Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157832,https://www.ajarn.com/recruitment/jobs/157832/part-time-teachers-in-thailand,Part-time Teachers,MediaKids Academy,Thailand,Thailand,"25,000 Baht monthly",THB,,,1-2 months,May 2026,hr@mediakidsacademy.com,,1 week ago,"Part-time Teachers Posted 1 week ago MediaKids Academy is looking for a part-time teacher to teach our primary and secondary students in Thailand. Contract Duration: 1-2 months Start Date: May 2026 Compensation: - 25,000 Baht monthly salary - Free accommodation during the employment contract - 1,000 THB one-time transportation reimbursement - 1,000 THB for utilities - The curriculum is fully provided by our Curriculum team. Requirements • English Teacher – from the Philippines, UK, USA, Canada, Australia, New Zealand, Ireland • We prefer teachers who are already in Thailand. • Teaching experience and/or TEFL preferred, but not required • 21-50 years old • A positive attitude • A desire to learn more about and immerse in the Thai culture • Passion for teaching Please email [email protected] with the subject ""Part-Time Teacher"" to apply. Kindly attach your resume, recent photo, and short introduction video. Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com","Part-time Teachers Posted 1 week ago MediaKids Academy is looking for a part-time teacher to teach our primary and secondary students in Thailand. Contract Duration: 1-2 months Start Date: May 2026 Compensation: - 25,000 Baht monthly salary - Free accommodation during the employment contract - 1,000 THB one-time transportation reimbursement - 1,000 THB for utilities - The curriculum is fully provided by our Curriculum team. Requirements • English Teacher – from the Philippines, UK, USA, Canada, Australia, New Zealand, Ireland • We prefer teachers who are already in Thailand. • Teaching experience and/or TEFL preferred, but not required • 21-50 years old • A positive attitude • A desire to learn more about and immerse in the Thai culture • Passion for teaching Please email [email protected] with the subject ""Part-Time Teacher"" to apply. Kindly attach your resume, recent photo, and short introduction video. Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157833,https://www.ajarn.com/recruitment/jobs/157833/secondary-english-teacher-in-chon-buri,Secondary English Teacher,MediaKids Academy,Chonburi & Rayong,Thailand,"33,000-35,000",THB,Bachelor,,,May 2026,hr@mediakidsacademy.com,https://youtu.be/9tbKWX6ZywY,1 week ago,"Secondary English Teacher Posted 1 week ago 🌏 Native English Teachers Wanted – May 2026 Start! 📍 Chonburi & Rayong, Thailand MediaKids Academy is currently hiring native English-speaking teachers to join our ECD (English for Communication Development) Program starting May 2026. If you’re passionate about teaching, eager to experience Thai culture, and looking for a supportive team, we would love to hear from you! 💼 Benefits Package • Salary: 33,000–35,000 THB per month • Housing allowance: 3,000 THB per month • Free Work Permit provided • Non-B visa reimbursement: 3,000 THB • Accident insurance included • Paid Thai public holidays • Full curriculum and teaching materials provided • Dedicated support team to assist with visas, documentation, and classroom needs 👩‍🏫 Requirements • Native English speaker (UK, USA, Canada, Australia, New Zealand, Ireland) • Bachelor’s degree (any field) • TEFL certificate or teaching experience preferred but not required • Age 22–50 • Open-minded, adaptable, and culturally curious 📩 How to Apply Send your CV to: 📧 [email protected] Subject line: MAY 2026 APPLICATION-Chonburi/Rayong Or apply online: 🌐 mediakidsacademy.com/apply-now 🎬 Learn more about teaching with us Follow us on TikTok: 👉 tiktok.com/@mediakidsacademy 🎥 Hear directly from our teachers: ▶ https://youtu.be/9tbKWX6ZywY ▶ https://youtu.be/ZvkpOdo1TgI ▶ https://youtu.be/sdjmsPWYU38 Send Resume You can either send your resume to the employer yourself at the email address above, or you c","Secondary English Teacher Posted 1 week ago 🌏 Native English Teachers Wanted – May 2026 Start! 📍 Chonburi & Rayong, Thailand MediaKids Academy is currently hiring native English-speaking teachers to join our ECD (English for Communication Development) Program starting May 2026. If you’re passionate about teaching, eager to experience Thai culture, and looking for a supportive team, we would love to hear from you! 💼 Benefits Package • Salary: 33,000–35,000 THB per month • Housing allowance: 3,000 THB per month • Free Work Permit provided • Non-B visa reimbursement: 3,000 THB • Accident insurance included • Paid Thai public holidays • Full curriculum and teaching materials provided • Dedicated support team to assist with visas, documentation, and classroom needs 👩‍🏫 Requirements • Native English speaker (UK, USA, Canada, Australia, New Zealand, Ireland) • Bachelor’s degree (any field) • TEFL certificate or teaching experience preferred but not required • Age 22–50 • Open-minded, adaptable, and culturally curious 📩 How to Apply Send your CV to: 📧 [email protected] Subject line: MAY 2026 APPLICATION-Chonburi/Rayong Or apply online: 🌐 mediakidsacademy.com/apply-now 🎬 Learn more about teaching with us Follow us on TikTok: 👉 tiktok.com/@mediakidsacademy 🎥 Hear directly from our teachers: ▶ https://youtu.be/9tbKWX6ZywY ▶ https://youtu.be/ZvkpOdo1TgI ▶ https://youtu.be/sdjmsPWYU38 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157834,https://www.ajarn.com/recruitment/jobs/157834/secondary-english-teacher-in-uttaradit,Secondary English Teacher,MediaKids Academy,Uttaradit,Thailand,"35,000-37,000",THB,Bachelor,,,May 2026,hr@mediakidsacademy.com,https://youtu.be/9tbKWX6ZywY,1 week ago,"Secondary English Teacher Posted 1 week ago 🌏 Native English Teachers Wanted – May 2026 Start! 📍Uttaradit, North of Thailand MediaKids Academy is currently hiring native English-speaking teachers to join our English Communication Development ECD Program starting May 2026. If you’re passionate about teaching, eager to experience Thai culture, and looking for a supportive team, we would love to hear from you! 💼 Benefits Package • Salary: 35,000–37,000 THB per month • Housing allowance: 3,000 THB per month • Free Work Permit provided • Non-B visa reimbursement: 3,000 THB • Accident insurance included • Paid Thai public holidays • Full curriculum and teaching materials provided • Dedicated support team to assist with visas, documentation, and classroom needs 👩‍🏫 Requirements • Native English speaker (UK, USA, Canada, Australia, New Zealand, Ireland) • Bachelor’s degree (any field) • TEFL certificate or teaching experience preferred but not required • Age 22–50 • Open-minded, adaptable, and culturally curious 📩 How to Apply Send your CV to: 📧 [email protected] Subject line: ""Uttaradit Application"" Or apply online: 🌐 mediakidsacademy.com/apply-now 🎬 Learn more about teaching with us Follow us on TikTok: 👉 tiktok.com/@mediakidsacademy 🎥 Hear directly from our teachers: ▶ https://youtu.be/9tbKWX6ZywY ▶ https://youtu.be/ZvkpOdo1TgI ▶ https://youtu.be/sdjmsPWYU38 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume","Secondary English Teacher Posted 1 week ago 🌏 Native English Teachers Wanted – May 2026 Start! 📍Uttaradit, North of Thailand MediaKids Academy is currently hiring native English-speaking teachers to join our English Communication Development ECD Program starting May 2026. If you’re passionate about teaching, eager to experience Thai culture, and looking for a supportive team, we would love to hear from you! 💼 Benefits Package • Salary: 35,000–37,000 THB per month • Housing allowance: 3,000 THB per month • Free Work Permit provided • Non-B visa reimbursement: 3,000 THB • Accident insurance included • Paid Thai public holidays • Full curriculum and teaching materials provided • Dedicated support team to assist with visas, documentation, and classroom needs 👩‍🏫 Requirements • Native English speaker (UK, USA, Canada, Australia, New Zealand, Ireland) • Bachelor’s degree (any field) • TEFL certificate or teaching experience preferred but not required • Age 22–50 • Open-minded, adaptable, and culturally curious 📩 How to Apply Send your CV to: 📧 [email protected] Subject line: ""Uttaradit Application"" Or apply online: 🌐 mediakidsacademy.com/apply-now 🎬 Learn more about teaching with us Follow us on TikTok: 👉 tiktok.com/@mediakidsacademy 🎥 Hear directly from our teachers: ▶ https://youtu.be/9tbKWX6ZywY ▶ https://youtu.be/ZvkpOdo1TgI ▶ https://youtu.be/sdjmsPWYU38 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157835,https://www.ajarn.com/recruitment/jobs/157835/secondary-english-social-studies-teachers-in-udon-thani,Secondary English / Social Studies Teachers,MediaKids Academy Thailand,Udon Thani,Thailand,"45,000 – 47,000",THB,Bachelor,,,May 2026,hr@mediakidsacademy.com,https://youtu.be/9tbKWX6ZywY,1 week ago,"Secondary English / Social Studies Teachers Posted 1 week ago 📢 Native English-Speaking Teachers Needed (English / Social Studies) 📍 Udon Thani | Start Date: May 2026 We are currently seeking enthusiastic and dedicated native English-speaking teachers for English and Social Studies positions starting in May 2026. Join our supportive team and enjoy teaching in a welcoming Thai school environment. 🌈 Requirements: •Native English speakers (UK, USA, Canada, Australia, New Zealand, Ireland) •Bachelor’s degree in English, Social Studies, or a related field from an accredited university •Teaching experience and/or TEFL certification is an advantage (not required) •Age: 24–45 •Positive attitude, adaptability, and a genuine passion for teaching •Willingness to embrace Thai culture and work collaboratively 💼 Salary & Benefits: •Competitive salary: 45,000 – 47,000 THB/month •Accommodation allowance: 3,000 THB/month •Non-B visa reimbursement: 3,000 THB •Free Work Permit •Comprehensive support from an experienced international team •Assistance with all visa and documentation processes •Free accident insurance •Paid Thai public holidays •Curriculum and teaching materials provided ⏰ Working Hours: Monday – Friday 7:30 AM – 4:30 PM ✉️ How to Apply: Please send your CV to [email protected] with the subject: ""Udon Application"" Or apply online at: mediakidsacademy.com/apply-now/ 🎬 Learn more about us: TikTok: tiktok.com/@mediakidsacademy 🎥 YouTube: https://youtu.be/9tbKWX6ZywY https://youtu.be/","Secondary English / Social Studies Teachers Posted 1 week ago 📢 Native English-Speaking Teachers Needed (English / Social Studies) 📍 Udon Thani | Start Date: May 2026 We are currently seeking enthusiastic and dedicated native English-speaking teachers for English and Social Studies positions starting in May 2026. Join our supportive team and enjoy teaching in a welcoming Thai school environment. 🌈 Requirements: •Native English speakers (UK, USA, Canada, Australia, New Zealand, Ireland) •Bachelor’s degree in English, Social Studies, or a related field from an accredited university •Teaching experience and/or TEFL certification is an advantage (not required) •Age: 24–45 •Positive attitude, adaptability, and a genuine passion for teaching •Willingness to embrace Thai culture and work collaboratively 💼 Salary & Benefits: •Competitive salary: 45,000 – 47,000 THB/month •Accommodation allowance: 3,000 THB/month •Non-B visa reimbursement: 3,000 THB •Free Work Permit •Comprehensive support from an experienced international team •Assistance with all visa and documentation processes •Free accident insurance •Paid Thai public holidays •Curriculum and teaching materials provided ⏰ Working Hours: Monday – Friday 7:30 AM – 4:30 PM ✉️ How to Apply: Please send your CV to [email protected] with the subject: ""Udon Application"" Or apply online at: mediakidsacademy.com/apply-now/ 🎬 Learn more about us: TikTok: tiktok.com/@mediakidsacademy 🎥 YouTube: https://youtu.be/9tbKWX6ZywY https://youtu.be/ZvkpOdo1TgI https://youtu.be/sdjmsPWYU38 We look forward to welcoming passionate teachers to our team and making a positive impact together! Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157829,https://www.ajarn.com/recruitment/jobs/157829/full-time-nes-teacher-in-bangkok,Full-time NES Teacher,Curiookids,Central Chaengwattana,Thailand,"46,000",THB,TEFL,,,,thamonwan.k@curiookids.in.th,https://maps.app.goo.gl/BsAYaR4u5NNVzTt66,1 week ago,"Full-time NES Teacher Posted 1 week ago Are you passionate about teaching and looking for a flexible schedule? Join our dynamic team at Curiookids! Workplace : Curiookids, Central Chaengwattana Location : https://maps.app.goo.gl/BsAYaR4u5NNVzTt66 ✨ Position: Full-Time Foreign English Teacher ✨ Rate: 46,000 THB ✨ Class Size: Maximum of 4–6 students ✨Aged : 3-12 years old ✨Working on weekends is required, with days off on weekdays 📌 Key Responsibilities: • Teach English to young learners in a fun and engaging way • Prepare and deliver lessons aligned with Curiookids’ curriculum • Monitor and report on students' progress • Participate in school events and activities 📌 Requirements: • Native English speaker or near-native proficiency • TEFL/TESOL/CELTA certification preferred • Experience teaching young children is a plus • Flexible and committed to delivering high-quality education ☎️ To Apply: Please send your resume and a self-introduction video to [email protected] or Line: 0858532021 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com","Full-time NES Teacher Posted 1 week ago Are you passionate about teaching and looking for a flexible schedule? Join our dynamic team at Curiookids! Workplace : Curiookids, Central Chaengwattana Location : https://maps.app.goo.gl/BsAYaR4u5NNVzTt66 ✨ Position: Full-Time Foreign English Teacher ✨ Rate: 46,000 THB ✨ Class Size: Maximum of 4–6 students ✨Aged : 3-12 years old ✨Working on weekends is required, with days off on weekdays 📌 Key Responsibilities: • Teach English to young learners in a fun and engaging way • Prepare and deliver lessons aligned with Curiookids’ curriculum • Monitor and report on students' progress • Participate in school events and activities 📌 Requirements: • Native English speaker or near-native proficiency • TEFL/TESOL/CELTA certification preferred • Experience teaching young children is a plus • Flexible and committed to delivering high-quality education ☎️ To Apply: Please send your resume and a self-introduction video to [email protected] or Line: 0858532021 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157828,https://www.ajarn.com/recruitment/jobs/157828/semi-full-time-nes-teacher-in-nonthaburi,Full-time NES Teacher,Curiookids,Central Chaengwattana,Thailand,,,,,,,thamonwan.k@curiookids.in.th,https://maps.app.goo.gl/BsAYaR4u5NNVzTt66,1 week ago,"Full-time NES Teacher Posted 1 week ago Are you passionate about teaching and looking for a flexible schedule? Join our dynamic team at Curiookids! Workplace : Curiookids, Central Chaengwattana Location : https://maps.app.goo.gl/BsAYaR4u5NNVzTt66 ✨ Position: Full-Time Foreign English Teacher ✨ Class Size: Maximum of 4–6 students ✨Aged : 3-12 years old ✨Hours: Approximately 42 working hours per week ( 25 teaching hours ) ✨Working on weekends is required, with days off on weekdays ✨Provide Visa and work permit 📌 Key Responsibilities: • Teach English to young learners in a fun and engaging way • Prepare and deliver lessons aligned with Curiookids’ curriculum • Monitor and report on students' progress • Participate in school events and activities 📌 Requirements: • Native English speaker or near-native proficiency • TEFL/TESOL/CELTA certification preferred • Experience teaching young children is a plus • Flexible and committed to delivering high-quality education ☎️ To Apply: Please send your resume and a self-introduction video to [email protected] or Line: 0858532021 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com","Full-time NES Teacher Posted 1 week ago Are you passionate about teaching and looking for a flexible schedule? Join our dynamic team at Curiookids! Workplace : Curiookids, Central Chaengwattana Location : https://maps.app.goo.gl/BsAYaR4u5NNVzTt66 ✨ Position: Full-Time Foreign English Teacher ✨ Class Size: Maximum of 4–6 students ✨Aged : 3-12 years old ✨Hours: Approximately 42 working hours per week ( 25 teaching hours ) ✨Working on weekends is required, with days off on weekdays ✨Provide Visa and work permit 📌 Key Responsibilities: • Teach English to young learners in a fun and engaging way • Prepare and deliver lessons aligned with Curiookids’ curriculum • Monitor and report on students' progress • Participate in school events and activities 📌 Requirements: • Native English speaker or near-native proficiency • TEFL/TESOL/CELTA certification preferred • Experience teaching young children is a plus • Flexible and committed to delivering high-quality education ☎️ To Apply: Please send your resume and a self-introduction video to [email protected] or Line: 0858532021 Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157825,https://www.ajarn.com/recruitment/jobs/157825/nes-primary-teacher-in-bangkok,ICT teacher,Siriwat Wittaya School,,Thailand,,,Bachelor,,1 academic year,As soon as possible,jobs@siriwat.ac.th,,1 week ago,"ICT teacher Posted 1 week ago Siriwat Wittaya School is seeking a qualified ICT Teacher to teach at the secondary level. REQUIREMENTS: - Strong communication skills and passion for teaching. - Currently living in Thailand - Minimum 4-year of Bachelor's degree in related fields - Teaching experience: At least 1-2 years - Teaching hours: no more than 24 periods per week - Working hours: Monday to Friday 7:45 - 16:30 o'clock (Duty day 7:00 - 17:00 o'clock) - Start as soon as possible BENEFITS: - Free lunch at school - One academic year renewable contract - Accident Insurance after probation term (3 months) - Work permit and Non-B Visa provided and paid for - Six weeks paid holiday a year - Annual salary increase - Cambridge curriculum/teaching resources provided If you are interested, please send your cover email with: - Resume - Copy of Passport - Copy of Degree - Copy of Transcript - Self - introduction video to [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com","ICT teacher Posted 1 week ago Siriwat Wittaya School is seeking a qualified ICT Teacher to teach at the secondary level. REQUIREMENTS: - Strong communication skills and passion for teaching. - Currently living in Thailand - Minimum 4-year of Bachelor's degree in related fields - Teaching experience: At least 1-2 years - Teaching hours: no more than 24 periods per week - Working hours: Monday to Friday 7:45 - 16:30 o'clock (Duty day 7:00 - 17:00 o'clock) - Start as soon as possible BENEFITS: - Free lunch at school - One academic year renewable contract - Accident Insurance after probation term (3 months) - Work permit and Non-B Visa provided and paid for - Six weeks paid holiday a year - Annual salary increase - Cambridge curriculum/teaching resources provided If you are interested, please send your cover email with: - Resume - Copy of Passport - Copy of Degree - Copy of Transcript - Self - introduction video to [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
ajarn,157823,https://www.ajarn.com/recruitment/jobs/157823/qualified-female-nes-kindergarten-teacher-in-prachuap-khiri-khan,Qualified NES Teacher (Kindergarten and Primary),Beaconhouse Yamsaard School Huahin Campus,Huahin,Thailand,"40,000-45,000",THB,Bachelor,,,June 2026,bellebysthailand@gmail.com,,1 week ago,"Qualified NES Teacher (Kindergarten and Primary) Posted 1 week ago Beaconhouse Yamsaard School Huahin campus is seeking dedicated and energetic Female Native English Speaking Teachers to join our Kindergarten next school year. We are looking for educators who are passionate about early childhood development and creating a vibrant learning environment. Start Date: June 2026 Location: Huahin Rolling admission Key responsibilities: Curriculum Delivery Student Reports and Assessments Parent Communication School Events Homeroom duties Requirements: Education: Bachelor’s Degree in Education (Priority) OR a General Bachelor's Degree with a TEFL/CELTA certificate. Experience: Minimum of 2 years of teaching experience in a Kindergarten setting. Documentation: * Authenticated Degree and Transcripts. Police Clearance from your country of origin. 2–3 Reference Letters from previous employers (including valid contact info) Benefits: 40,000-45000 THB (commensurate with experience and degree, teachers with a Bachelor's degree in Education are prioritized) Paid annual leave and sick leave (available upon successful completion of the probationary period). Assistance with visa and work permit documentation SSO social security insurance, once the work permit is issued Please send your CV and application to: [email protected] [email protected] [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com","Qualified NES Teacher (Kindergarten and Primary) Posted 1 week ago Beaconhouse Yamsaard School Huahin campus is seeking dedicated and energetic Female Native English Speaking Teachers to join our Kindergarten next school year. We are looking for educators who are passionate about early childhood development and creating a vibrant learning environment. Start Date: June 2026 Location: Huahin Rolling admission Key responsibilities: Curriculum Delivery Student Reports and Assessments Parent Communication School Events Homeroom duties Requirements: Education: Bachelor’s Degree in Education (Priority) OR a General Bachelor's Degree with a TEFL/CELTA certificate. Experience: Minimum of 2 years of teaching experience in a Kindergarten setting. Documentation: * Authenticated Degree and Transcripts. Police Clearance from your country of origin. 2–3 Reference Letters from previous employers (including valid contact info) Benefits: 40,000-45000 THB (commensurate with experience and degree, teachers with a Bachelor's degree in Education are prioritized) Paid annual leave and sick leave (available upon successful completion of the probationary period). Assistance with visa and work permit documentation SSO social security insurance, once the work permit is issued Please send your CV and application to: [email protected] [email protected] [email protected] Send Resume You can either send your resume to the employer yourself at the email address above, or you can create a resume on ajarn.com to easily send to employers at any time with just a few clicks! Create a resume on ajarn.com"
